rid^facility_name^address^last_inspected^violation_code^violation^violation_count^num_crit_not_corrected^num_non_critical^description^local_health_dept^county^facility_address^city^zipcode^nysdoh^municipality^operation_name^permit_exp_date^permitted^business^corp_name^operator_lname^operator_fname^nys_health_id^inspection_type^comments^state^coords
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^12E^Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^15A^Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
9a9dd2f3^KOREANA RESTAURANT^26216 ROUTE 283,  WATERTOWN^2025-03-07^8A^Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)^0^0^2^Food Service Establishment - Restaurant^Watertown District Office^JEFFERSON^26216 ROUTE 283^WATERTOWN^13601^226000^LE RAY^KOREANA RESTAURANT^2026-12-31^^KOREANA RESTAURANT^^Hicks^Suk^535669^Inspection^vegetable water @ 37F in refrigerator unit|on-site waste water system appears to be functioning properly. |Hood vents clean^NY^44.005704^ -75.848653
9a9dd2f3^KOREANA RESTAURANT^26216 ROUTE 283,  WATERTOWN^2025-03-07^10B^Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)^0^0^2^Food Service Establishment - Restaurant^Watertown District Office^JEFFERSON^26216 ROUTE 283^WATERTOWN^13601^226000^LE RAY^KOREANA RESTAURANT^2026-12-31^^KOREANA RESTAURANT^^Hicks^Suk^535669^Inspection^vegetable water @ 37F in refrigerator unit|on-site waste water system appears to be functioning properly. |Hood vents clean^NY^44.005704^ -75.848653
aaa763ff^BAKER'S GRILL^7561 SOUTH STATE STREET,  LOWVILLE^2023-09-29^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Watertown District Office^LEWIS^7561 SOUTH STATE STREET^LOWVILLE^13367^242400^LOWVILLE^BAKER'S GRILL^2024-12-31^^BAKER'S GRILL^^Garito^Richard^363136^Inspection^No violations observed.  Facility is clean and maintained. Bathrooms clean.  No food prep at time of inspection.  Conditions of smoking waiver are being met.  Appropriate signs are posted in the smoking room and at the bar.^NY^43.786076^ -75.491887
bf12a043^DUNKIN DONUTS - PARISH^2877 MAIN STREET,  PARISH^2025-04-03^8A^Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)^0^0^1^Food Service Establishment - Restaurant^Oswego County^OSWEGO^2877 MAIN STREET^PARISH^13131^372500^PARISH^DUNKIN DONUTS-PARISH^2026-02-28^^DUNKIN DONUTS-PARISH^OSWEGO FOODSERVICE GROUP LLC^TREPASSO^DARLENE^555191^Inspection^^NY^43.404825^ -76.119376
9882299a^PORT WASHINGTON YACHT CLUB^1 YACHT CLUB DRIVE,  PORT WASHINGTON^2023-11-08^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Nassau  County^NASSAU^1 YACHT CLUB DRIVE^PORT WASHINGTON^110503429^295111^N. HEMPSTEAD^PT WASHINGTON YACHT CLUB^2025-07-31^PT WASHINGTON YACHT CLUB^PT WASHINGTON YACHT CLUB^PORT WASHINGTON YACHT CLUB^^^577919^Re-Inspection^Shellfish tag protocol implemented; shellfish tags on site^NY^40.822655^ -73.702023
c717ece7^SIENA'S PIZZA OF MONTICELLO- LLC^321 EAST BROADWAY, SUITE 18,  Monticello^2025-02-26^3B^Critical Violation [RED] Food workers do not wash hands thoroughly after visiting the toilet, coughing, sneezing, smoking or otherwise contaminating their hands.^1^0^2^Food Service Establishment - Food Service Establishment^Middletown District Office^SULLIVAN^321 EAST BROADWAY, SUITE 18^Monticello^12701^522200^THOMPSON^SIENA'S PIZZA OF MONTICELLO- LLC^2026-02-28^^SIENA'S PIZZA OF MONTICELLO- LLC^Siena's Pizza of Monticello- LLC^Colotla^Pascual^599670^Inspection^^NY^41.652178^ -74.676304
c717ece7^SIENA'S PIZZA OF MONTICELLO- LLC^321 EAST BROADWAY, SUITE 18,  Monticello^2025-02-26^8D^Single service items reused, improperly stored, dispensed, not used when required^1^0^2^Food Service Establishment - Food Service Establishment^Middletown District Office^SULLIVAN^321 EAST BROADWAY, SUITE 18^Monticello^12701^522200^THOMPSON^SIENA'S PIZZA OF MONTICELLO- LLC^2026-02-28^^SIENA'S PIZZA OF MONTICELLO- LLC^Siena's Pizza of Monticello- LLC^Colotla^Pascual^599670^Inspection^^NY^41.652178^ -74.676304
c717ece7^SIENA'S PIZZA OF MONTICELLO- LLC^321 EAST BROADWAY, SUITE 18,  Monticello^2025-02-26^11B^Wiping cloths dirty, not stored properly in sanitizing solutions^1^0^2^Food Service Establishment - Food Service Establishment^Middletown District Office^SULLIVAN^321 EAST BROADWAY, SUITE 18^Monticello^12701^522200^THOMPSON^SIENA'S PIZZA OF MONTICELLO- LLC^2026-02-28^^SIENA'S PIZZA OF MONTICELLO- LLC^Siena's Pizza of Monticello- LLC^Colotla^Pascual^599670^Inspection^^NY^41.652178^ -74.676304
ff85abf0^MAHOPAC VOLUNTEER FIRE DEPARTMENT^741 ROUTE 6,  MAHOPAC^2024-11-04^^No violations found.^0^0^0^Institutional Food Service - Religious, Charitable, Fraternal Organization^Putnam County^PUTNAM^741 ROUTE 6^MAHOPAC^10541^395000^CARMEL^MAHOPAC VOLUNTEER FIRE DEPARTMENT^2026-03-31^^MAHOPAC VOLUNTEER FIRE DEPARTMENT^MAHOPAC VOLUNTEER  FIRE DEPARTMENT^RAY HAMILL^LOUIS SCAGNELLI^582214^Inspection^^NY^41.376611^ -73.726507
440c258f^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^67 WASHINGTON STREET,  BINGHAMTON^2024-10-08^8C^Improper use and storage of clean, sanitized equipment and utensils^0^0^2^Institutional Food Service - College Food Service^Broome County^BROOME^67 WASHINGTON STREET^BINGHAMTON^13901^030100^BINGHAMTON^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^2026-08-31^^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^SODEXO MANAGEMENT INC.^^SODEXO^585468^Inspection^^NY^42.095786^ -75.914241
440c258f^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^67 WASHINGTON STREET,  BINGHAMTON^2024-10-08^11D^Non food contact surfaces of equipment not clean^0^0^2^Institutional Food Service - College Food Service^Broome County^BROOME^67 WASHINGTON STREET^BINGHAMTON^13901^030100^BINGHAMTON^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^2026-08-31^^JAZZMAN'S BU EDUC. & COMM. DEV. CTR^SODEXO MANAGEMENT INC.^^SODEXO^585468^Inspection^^NY^42.095786^ -75.914241
53f13a03^BOYZ FROM ITALY^262 W. DOMINICK STREET,  ROME^2024-10-10^^No violations found.^0^0^0^Food Service Establishment - Food Service Establishment^Oneida County^ONEIDA^262 W. DOMINICK STREET^ROME^13440^320111^ROME^BOYZ FROM ITALY^2025-12-31^^BOYZ FROM ITALY^^MURATORE^CAROL^582344^Inspection^^NY^43.2126^ -75.461209
969f2756^PAKULA'S PIZZA^257 SOUTH LITTLE TOR ROAD,  NEW CITY^2025-05-30^15A^Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces^0^0^2^Food Service Establishment - Food Service Establishment^Rockland County^ROCKLAND^257 SOUTH LITTLE TOR ROAD^NEW CITY^10956^435000^CLARKSTOWN^PAKULA'S PIZZA^2025-11-30^^PAKULA'S PIZZA^MMJ PIZZA INC.^PRISKIE^ROBERT^584102^Re-Inspection^Violations discussed with R.P.|Please be aware that any violation of the NYS Sanitary Code subpart 14-1 may be subject to a civil penalty of up to $2,000 per day.^NY^41.130914^ -74.002
969f2756^PAKULA'S PIZZA^257 SOUTH LITTLE TOR ROAD,  NEW CITY^2025-05-30^16^Miscellaneous, Economic Violation, Choking Poster, Training.^0^0^2^Food Service Establishment - Food Service Establishment^Rockland County^ROCKLAND^257 SOUTH LITTLE TOR ROAD^NEW CITY^10956^435000^CLARKSTOWN^PAKULA'S PIZZA^2025-11-30^^PAKULA'S PIZZA^MMJ PIZZA INC.^PRISKIE^ROBERT^584102^Re-Inspection^Violations discussed with R.P.|Please be aware that any violation of the NYS Sanitary Code subpart 14-1 may be subject to a civil penalty of up to $2,000 per day.^NY^41.130914^ -74.002
957b2049^MAX RESTAURANT^96 ELM STREET,  YONKERS^2025-05-30^5A^Critical Violation [RED] Potentially hazardous foods are not kept at or below 45°F during cold holding, except smoked fish not kept at or below 38°F during cold holding.^1^1^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^96 ELM STREET^YONKERS^10701^590707^YONKERS^MAX RESTAURANT^2026-07-31^^MAX RESTAURANT^MAX MUSIC & VIDEO CORP.^GONZALEZ^FLORIDALIZA^672463^Inspection^^NY^40.933638^ -73.891111
957b2049^MAX RESTAURANT^96 ELM STREET,  YONKERS^2025-05-30^8C^Improper use and storage of clean, sanitized equipment and utensils^1^1^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^96 ELM STREET^YONKERS^10701^590707^YONKERS^MAX RESTAURANT^2026-07-31^^MAX RESTAURANT^MAX MUSIC & VIDEO CORP.^GONZALEZ^FLORIDALIZA^672463^Inspection^^NY^40.933638^ -73.891111
957b2049^MAX RESTAURANT^96 ELM STREET,  YONKERS^2025-05-30^10B^Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)^1^1^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^96 ELM STREET^YONKERS^10701^590707^YONKERS^MAX RESTAURANT^2026-07-31^^MAX RESTAURANT^MAX MUSIC & VIDEO CORP.^GONZALEZ^FLORIDALIZA^672463^Inspection^^NY^40.933638^ -73.891111
957b2049^MAX RESTAURANT^96 ELM STREET,  YONKERS^2025-05-30^11D^Non food contact surfaces of equipment not clean^1^1^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^96 ELM STREET^YONKERS^10701^590707^YONKERS^MAX RESTAURANT^2026-07-31^^MAX RESTAURANT^MAX MUSIC & VIDEO CORP.^GONZALEZ^FLORIDALIZA^672463^Inspection^^NY^40.933638^ -73.891111
957b2049^MAX RESTAURANT^96 ELM STREET,  YONKERS^2025-05-30^12D^Toilet facilities inadequate, inconvenient, dirty, in disrepair, toilet paper missing, not self-closing doors, missing hand wash signs^1^1^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^96 ELM STREET^YONKERS^10701^590707^YONKERS^MAX RESTAURANT^2026-07-31^^MAX RESTAURANT^MAX MUSIC & VIDEO CORP.^GONZALEZ^FLORIDALIZA^672463^Inspection^^NY^40.933638^ -73.891111
6a504c26^CHIPOTLE MEXICAN GRILL #979^135 OLD COUNTRY  ROAD,  CARLE PLACE^2025-06-05^^No violations found.^0^0^0^Food Service Establishment - Food Service Establishment^Nassau  County^NASSAU^135 OLD COUNTRY  ROAD^CARLE PLACE^11514^295102^N. HEMPSTEAD^CHIPOTLE MEXICAN GRILL #979^2025-10-31^^CHIPOTLE MEXICAN GRILL #979^CHIPOTLE MEXICAN GRILL OF COLORADO LLC^^^672850^Re-Inspection^Hot water noted reaching 140ºF and rising.^NY^40.742951^ -73.61813
62500ae3^HEWLETT SD - OGDEN ELEMENTARY SCHOOL^875 LONGVIEW AVENUE,  NORTH WOODMERE^2024-11-15^^No violations found.^0^0^0^Institutional Food Service - School K-12 Food Service^Nassau  County^NASSAU^875 LONGVIEW AVENUE^NORTH WOODMERE^11581^299900^NASSAU SCHOOLS^HEWLETT SD - OGDEN ELEMENTARY SCHOOL^2025-09-30^^HEWLETT SD - OGDEN ELEMENTARY SCHOOL^HEWLETT WOODMERE UFSD^^^573648^Inspection^Score: 0/0 “A”|Permit Expires: September 30, 2025.|Milk Expiration Date: November 25, 2024|November 2024 Breakfast and Lunch Menu Attached.^NY^40.650055^ -73.717455
2aa6549e^ZIYARA SHRINERS^8209 HALSEY ROAD,  WHITEBORO^2025-04-28^^No violations found.^0^0^0^Food Service Establishment - Food Service Establishment^Oneida County^ONEIDA^8209 HALSEY ROAD^WHITEBORO^13492^327500^WHITESTOWN^ZIYARA SHRINERS^2025-12-31^^ZIYARA SHRINERS^ZIYARA SHRINERS^ALVARADO^MARK^687670^Inspection^^NY^43.108234^ -75.343536
00083c42^RALPH'S ITALIAN ICES^1192 HEMPSTEAD TURNPIKE,  UNIONDALE^2025-03-21^8E^Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures^0^0^2^Food Service Establishment - Ice Cream Store^Nassau  County^NASSAU^1192 HEMPSTEAD TURNPIKE^UNIONDALE^11553^295048^HEMPSTEAD^RALPH'S ITALIAN ICES^2026-03-31^^RALPH'S ITALIAN ICES^THE ICE BOX INC^^^672216^Inspection^Seatings: 0 Food Permit# F0115842-Expires March 31, 2025|Inspection ratings: 0/2”A”^NY^40.718922^ -73.590864
00083c42^RALPH'S ITALIAN ICES^1192 HEMPSTEAD TURNPIKE,  UNIONDALE^2025-03-21^15B^Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans^0^0^2^Food Service Establishment - Ice Cream Store^Nassau  County^NASSAU^1192 HEMPSTEAD TURNPIKE^UNIONDALE^11553^295048^HEMPSTEAD^RALPH'S ITALIAN ICES^2026-03-31^^RALPH'S ITALIAN ICES^THE ICE BOX INC^^^672216^Inspection^Seatings: 0 Food Permit# F0115842-Expires March 31, 2025|Inspection ratings: 0/2”A”^NY^40.718922^ -73.590864
aa4a2520^ROSO'S^185 Genesee STREET,  UTICA^2025-04-16^^No violations found.^0^0^0^Food Service Establishment - Food Service Establishment^Oneida County^ONEIDA^185 Genesee STREET^UTICA^13501^320203^UTICA^ROSO'S^2025-12-31^^ROSO'S^^DE ROLLO^DIANE^290784^Inspection^^NY^43.101491^ -75.230925
